Protein IDs,Majority protein IDs,Protein names,Gene names,Fasta headers,Species,LFQ intensity UPS1_01,LFQ intensity UPS1_02,LFQ intensity UPS1_03,LFQ intensity UPS1_04,LFQ intensity UPS2_01,LFQ intensity UPS2_02,LFQ intensity UPS2_03,LFQ intensity UPS2_04
P0ACK8,P0ACK8,L-fucose operon activator,fucR,>sp|P0ACK8|FUCR_ECOLI L-fucose operon activator OS=Escherichia coli (strain K12) GN=fucR PE=4 SV=1,ECOLI,4.538443887377937,4.560316038946393,4.502518076847326,4.326938996846592,4.537066337529276,4.469237467053007,4.545270791926682,4.5440674961915
P0ACL0,P0ACL0,Glycerol-3-phosphate regulon repressor,glpR,>sp|P0ACL0|GLPR_ECOLI Glycerol-3-phosphate regulon repressor OS=Escherichia coli (strain K12) GN=glpR PE=1 SV=1,ECOLI,4.785428096523831,4.786015695314859,4.773229488283841,4.761827419897105,4.770465616365007,4.780803991357734,4.774696062817786,4.7758830884075145
P0ACL2,P0ACL2,Exu regulon transcriptional regulator,exuR,>sp|P0ACL2|EXUR_ECOLI Exu regulon transcriptional regulator OS=Escherichia coli (strain K12) GN=exuR PE=4 SV=1,ECOLI,4.81855044347983,4.828552203364213,4.812488357193176,4.815214411813439,4.831205045071935,4.810727705204838,4.83385968882833,4.825299825941259
P0ACL5,P0ACL5,Glc operon transcriptional activator,glcC,>sp|P0ACL5|GLCC_ECOLI Glc operon transcriptional activator OS=Escherichia coli (strain K12) GN=glcC PE=4 SV=1,ECOLI,4.564109760979777,4.611548717078472,4.570294165519048,4.558732420008937,4.5407338466432385,4.600647553401399,4.547484231741853,4.564856118173828
P0ACL7,P0ACL7,Putative L-lactate dehydrogenase operon regulatory protein,lldR,>sp|P0ACL7|LLDR_ECOLI Putative L-lactate dehydrogenase operon regulatory protein OS=Escherichia coli (strain K12) GN=lldR PE=2 SV=1,ECOLI,4.712425968486642,4.679953283828972,4.669394822237047,4.709999892265607,4.628241020625393,4.6779963605287325,4.625623467050213,4.757880304872609
P0ACL9,P0ACL9,Pyruvate dehydrogenase complex repressor,pdhR,>sp|P0ACL9|PDHR_ECOLI Pyruvate dehydrogenase complex repressor OS=Escherichia coli (strain K12) GN=pdhR PE=1 SV=1,ECOLI,4.681197050522264,4.657492147082738,4.6594911006575925,4.6836467400057895,4.669882312137024,4.660300456463741,4.674530817018231,4.638747492581953
P0ACM2,P0ACM2,Uncharacterized HTH-type transcriptional regulator YdfH,ydfH,>sp|P0ACM2|YDFH_ECOLI Uncharacterized HTH-type transcriptional regulator ydfH OS=Escherichia coli (strain K12) GN=ydfH PE=1 SV=1,ECOLI,4.617164635490259,4.622830199464663,4.4036781087901735,4.6061798154478275,4.611454985418267,4.647530145493934,4.573115671837393,4.611783306042549
P0ACM5,P0ACM5,Uncharacterized HTH-type transcriptional regulator YegW,yegW,>sp|P0ACM5|YEGW_ECOLI Uncharacterized HTH-type transcriptional regulator yegW OS=Escherichia coli (strain K12) GN=yegW PE=1 SV=1,ECOLI,4.4827982363175725,4.540096201340415,4.568345300868377,4.54384134814114,4.547793748092659,4.55594087123901,4.575049862047007,4.540084377236952
P0ACN4,P0ACN4,HTH-type transcriptional repressor AllR,allR,>sp|P0ACN4|ALLR_ECOLI HTH-type transcriptional repressor AllR OS=Escherichia coli (strain K12) GN=allR PE=1 SV=1,ECOLI,4.843504594413759,4.834936340160868,4.820004113235046,4.815023723630899,4.823536133134922,4.847397745586317,4.800850492975508,4.802926384681974
P0ACN7,P0ACN7,HTH-type transcriptional repressor CytR,cytR,>sp|P0ACN7|CYTR_ECOLI HTH-type transcriptional repressor CytR OS=Escherichia coli (strain K12) GN=cytR PE=1 SV=1,ECOLI,4.760369282332886,4.745095352001321,4.76150889339515,4.7571343754586195,4.754679918506775,4.760228003067458,4.740717716934125,4.750206997795849
P0ACP1,P0ACP1,Catabolite repressor/activator,cra,>sp|P0ACP1|FRUR_ECOLI Fructose repressor OS=Escherichia coli (strain K12) GN=fruR PE=1 SV=1,ECOLI,4.790755006202693,4.792290738658049,4.842036057132767,4.812127673040938,4.815053738806411,4.831266543441268,4.810713420503227,4.800114049318617
P0ACP5,P0ACP5,HTH-type transcriptional regulator GntR,gntR,>sp|P0ACP5|GNTR_ECOLI HTH-type transcriptional regulator gntR OS=Escherichia coli (strain K12) GN=gntR PE=1 SV=1,ECOLI,4.973517831508505,4.979019731996689,4.983985734488889,4.98413919163003,4.989030590180425,4.983804385351219,4.985682859806035,4.964923555384979
P0ACP7,P0ACP7,HTH-type transcriptional repressor PurR,purR,>sp|P0ACP7|PURR_ECOLI HTH-type transcriptional repressor PurR OS=Escherichia coli (strain K12) GN=purR PE=1 SV=2,ECOLI,4.918036566353867,4.8972552486187215,4.91587475847625,4.896385329991565,4.878441536656047,4.905529671481796,4.880940776790493,4.896245786462808
P0ACQ4,P0ACQ4,Hydrogen peroxide-inducible genes activator,oxyR,>sp|P0ACQ4|OXYR_ECOLI Hydrogen peroxide-inducible genes activator OS=Escherichia coli (strain K12) GN=oxyR PE=1 SV=1,ECOLI,4.866138721597565,4.870027381808924,4.874230480796266,4.875950850993988,4.866487635320783,4.871347261637431,4.8735552539817375,4.880819741707271
P0ACR2,P0ACR2,Uncharacterized HTH-type transcriptional regulator YdhB,ydhB,>sp|P0ACR2|YDHB_ECOLI Uncharacterized HTH-type transcriptional regulator ydhB OS=Escherichia coli (strain K12) GN=ydhB PE=4 SV=1,ECOLI,4.538803775237534,4.551358851542495,4.542636283422485,4.540713592715542,4.290552849656295,4.562183452925102,4.586466450982506,4.537212159032432
P0ACR4,P0ACR4,Uncharacterized HTH-type transcriptional regulator YeiE,yeiE,>sp|P0ACR4|YEIE_ECOLI Uncharacterized HTH-type transcriptional regulator yeiE OS=Escherichia coli (strain K12) GN=yeiE PE=4 SV=1,ECOLI,4.745431161864131,4.772219026333107,4.767165240492064,4.786193688547545,4.781609140407353,4.765471569111113,4.770844600225358,4.756277411090067
P0ACR9,P0ACR9,Transcriptional repressor mprA,mprA,>sp|P0ACR9|MPRA_ECOLI Transcriptional repressor mprA OS=Escherichia coli (strain K12) GN=mprA PE=2 SV=1,ECOLI,4.80248103542352,4.804924630084205,4.816676067631166,4.80574043445624,4.806079414839991,4.816920821027556,4.8042735323112105,4.822859863552712
P0ACS7,P0ACS7,HTH-type transcriptional regulator RpiR,rpiR,>sp|P0ACS7|RPIR_ECOLI HTH-type transcriptional regulator rpiR OS=Escherichia coli (strain K12) GN=rpiR PE=1 SV=1,ECOLI,4.802857838269393,4.793913975067326,4.806890643804394,4.798376038720439,4.791463050802368,4.7940636515546995,4.806386532608865,4.797060454262456
P0ACS9,P0ACS9,HTH-type transcriptional regulator AcrR,acrR,>sp|P0ACS9|ACRR_ECOLI HTH-type transcriptional regulator AcrR OS=Escherichia coli (strain K12) GN=acrR PE=1 SV=1,ECOLI,4.618287330655085,4.6280941990967115,4.629650212859737,4.632002383828233,4.60517510661586,4.611533022973934,4.642969516365821,4.650036313296579
P0ACT6,P0ACT6,HTH-type transcriptional regulator UidR,uidR,>sp|P0ACT6|UIDR_ECOLI HTH-type transcriptional regulator uidR OS=Escherichia coli (strain K12) GN=uidR PE=4 SV=1,ECOLI,4.595520441386853,4.632011844888802,4.611204149952185,4.582818330022602,4.58484026196712,4.598996520707064,4.572425799652198,4.5902481407767475
P0ACU0,P0ACU0,Uncharacterized HTH-type transcriptional regulator YbiH,ybiH,>sp|P0ACU0|YBIH_ECOLI Uncharacterized HTH-type transcriptional regulator ybiH OS=Escherichia coli (strain K12) GN=ybiH PE=4 SV=1,ECOLI,4.71494055776924,4.702715077562628,4.68345426245461,4.705907250416622,4.68988238125123,4.698609884659215,4.680720723090905,4.7323062251504995
P0ACU2,P0ACU2,HTH-type transcriptional regulator RutR,rutR,>sp|P0ACU2|RUTR_ECOLI HTH-type transcriptional regulator RutR OS=Escherichia coli (strain K12) GN=rutR PE=1 SV=1,ECOLI,4.623121654556615,4.607152817538971,4.6301055001374865,4.58696843736165,4.620685002931017,4.59931930582136,4.629685531025974,4.628397270843293
P0ACU5,P0ACU5,HTH-type transcriptional repressor FabR,fabR,>sp|P0ACU5|FABR_ECOLI HTH-type transcriptional repressor fabR OS=Escherichia coli (strain K12) GN=fabR PE=1 SV=1,ECOLI,4.774178465710585,4.766355690116649,4.763979518803472,4.781620010071906,4.763066768227484,4.766633358457184,4.76804858074996,4.7412549084314906
P0ACU7,P0ACU7,HTH-type transcriptional regulator YjdC,yjdC,>sp|P0ACU7|YJDC_ECOLI HTH-type transcriptional regulator yjdC OS=Escherichia coli (strain K12) GN=yjdC PE=1 SV=1,ECOLI,4.920094446700076,4.905349176190095,4.915537678773371,4.9099072676215005,4.911828100862795,4.91653960401069,4.921735337735812,4.913076173848049
P0ACV0,P0ACV0,Lipid A biosynthesis lauroyl acyltransferase,htrB,>sp|P0ACV0|HTRB_ECOLI Lipid A biosynthesis lauroyl acyltransferase OS=Escherichia coli (strain K12) GN=htrB PE=1 SV=1,ECOLI,4.733147191041779,4.747718051077874,4.72221832273054,4.743356925927053,4.7369815984911785,4.725199069348591,4.742349179544935,4.735451294490018
P0ACV4,P0ACV4,Inner membrane protein yciS,yciS,>sp|P0ACV4|YCIS_ECOLI Inner membrane protein yciS OS=Escherichia coli (strain K12) GN=yciS PE=1 SV=1,ECOLI,4.868499559872613,4.818542418802981,4.840626875540186,4.827582259748381,4.819482765247024,4.845834658855442,4.818659508836139,4.822374311366437
P0ACV6,P0ACV6,Protein mpaA,mpaA,>sp|P0ACV6|MPAA_ECOLI Protein mpaA OS=Escherichia coli (strain K12) GN=mpaA PE=4 SV=2,ECOLI,4.732882094274611,4.707310841769148,4.736509934807856,4.739446994189647,4.711666151028991,4.733362546287732,4.735638754457639,4.739894938317425
P0ACV8,P0ACV8,Uncharacterized protein ymjA,ymjA,>sp|P0ACV8|YMJA_ECOLI Uncharacterized protein ymjA OS=Escherichia coli (strain K12) GN=ymjA PE=4 SV=1,ECOLI,4.324008543655725,4.6312668390766305,4.614387520174384,4.609028489452898,4.644752006181122,4.610630000364043,4.612373317620555,4.619940026219647
P0ACW6,P0ACW6,Uncharacterized protein ydcH,ydcH,>sp|P0ACW6|YDCH_ECOLI Uncharacterized protein ydcH OS=Escherichia coli (strain K12) GN=ydcH PE=4 SV=2,ECOLI,4.881345286732898,4.874380988272534,4.881594616018304,4.869497872231493,4.865759086133895,4.879280211363213,4.810848594623979,4.855479528260581
P0ACX3,P0ACX3,Putative monooxygenase ydhR,ydhR,>sp|P0ACX3|YDHR_ECOLI Putative monooxygenase ydhR OS=Escherichia coli (strain K12) GN=ydhR PE=1 SV=1,ECOLI,4.917896305599609,4.931126308556334,4.926357900450895,4.932433976307793,4.923675397031749,4.917006280113565,4.951178761216573,4.94628749807995
P0ACX5,P0ACX5,Uncharacterized protein ydhZ,ydhZ,>sp|P0ACX5|YDHZ_ECOLI Uncharacterized protein ydhZ OS=Escherichia coli (strain K12) GN=ydhZ PE=4 SV=1,ECOLI,4.6018353356149815,4.603678779476984,4.608700814639419,4.632257684260247,4.6268662698988035,4.625073403919414,4.612162772279702,4.631956444012711
P0ACY1,P0ACY1,Putative NAD(P)H nitroreductase ydjA,ydjA,>sp|P0ACY1|YDJA_ECOLI Putative NAD(P)H nitroreductase ydjA OS=Escherichia coli (strain K12) GN=ydjA PE=1 SV=1,ECOLI,4.900813607628658,4.930292481959512,4.916075004491584,4.94005210669403,4.935159515613728,4.91832331988872,4.93568282556739,4.929616487139475
P0ACY3,P0ACY3,Uncharacterized protein yeaG,yeaG,>sp|P0ACY3|YEAG_ECOLI Uncharacterized protein yeaG OS=Escherichia coli (strain K12) GN=yeaG PE=3 SV=1,ECOLI,5.044153739830266,5.056391706435538,5.0610942388929345,5.0629930712967965,5.06218008185897,5.055800329969458,5.063707782190062,5.063883954152218
P0ACZ4,P0ACZ4,Positive transcription regulator EvgA,evgA,>sp|P0ACZ4|EVGA_ECOLI Positive transcription regulator evgA OS=Escherichia coli (strain K12) GN=evgA PE=1 SV=1,ECOLI,4.768343671923477,4.757549550027381,4.74408899898349,4.752891037622798,4.753088855051709,4.7711566536565275,4.758560591211912,4.743984711961284
P0ACZ8,P0ACZ8,Transcriptional regulatory protein CusR,cusR,>sp|P0ACZ8|CUSR_ECOLI Transcriptional regulatory protein CusR OS=Escherichia coli (strain K12) GN=cusR PE=1 SV=1,ECOLI,4.556696904478071,4.5748852649509795,4.593042400298635,4.59292021038392,4.632028008588436,4.607184914030152,4.600721308254979,4.596719313064768
P0AD01,P0AD01,Transcriptional regulatory protein DcuR,dcuR,>sp|P0AD01|DCUR_ECOLI Transcriptional regulatory protein dcuR OS=Escherichia coli (strain K12) GN=dcuR PE=1 SV=1,ECOLI,4.465407757465282,4.559884044532792,4.524051269115308,4.574988071656876,4.56536340136376,4.192830992663329,4.570123572627358,4.544237169789535
P0AD05,P0AD05,Uncharacterized protein yecA,yecA,>sp|P0AD05|YECA_ECOLI Uncharacterized protein yecA OS=Escherichia coli (strain K12) GN=yecA PE=4 SV=1,ECOLI,4.8137071987273385,4.855793032784158,4.850244490990666,4.880874717851442,4.867405466313594,4.852617790050824,4.876350329187345,4.865109253307492
P0AD07,P0AD07,Uncharacterized protein yecF,yecF,>sp|P0AD07|YECF_ECOLI Uncharacterized protein yecF OS=Escherichia coli (strain K12) GN=yecF PE=4 SV=1,ECOLI,4.638584547425283,4.702239186145347,4.6798637704626715,4.718091003242205,4.69986870785074,4.678915286373761,4.686725591909263,4.701709541150339
P0AD10,P0AD10,Uncharacterized protein yecJ,yecJ,>sp|P0AD10|YECJ_ECOLI Uncharacterized protein yecJ OS=Escherichia coli (strain K12) GN=yecJ PE=4 SV=1,ECOLI,4.785798639883722,4.792140391732028,4.795445119319431,4.798425585729001,4.78939358441641,4.78409444967427,4.783725913486717,4.795040725263619
P0AD12,P0AD12,Protein yeeZ,yeeZ,>sp|P0AD12|YEEZ_ECOLI Protein yeeZ OS=Escherichia coli (strain K12) GN=yeeZ PE=1 SV=1,ECOLI,4.863152883405316,4.868614454755076,4.884495029275967,4.894344833552579,4.8950722360880565,4.881016029011922,4.873885452700021,4.876154780720868
P0AD14,P0AD14,Probable sensor-like histidine kinase YehU,yehU,>sp|P0AD14|YEHU_ECOLI Probable sensor-like histidine kinase YehU OS=Escherichia coli (strain K12) GN=yehU PE=1 SV=1,ECOLI,4.61095260410359,4.563820119085041,4.588500856196423,4.5235279288772245,4.57241870760826,4.614044854269483,4.614334272319212,4.4001559739300315
P0AD21,P0AD21,Uncharacterized protein yejG,yejG,>sp|P0AD21|YEJG_ECOLI Uncharacterized protein yejG OS=Escherichia coli (strain K12) GN=yejG PE=4 SV=1,ECOLI,4.575846719644138,4.590570473452423,4.4065428219912155,4.56730604826937,4.564260547198902,4.568016359413393,4.58908337841546,4.5450484648869915
P0AD27,P0AD27,Inner membrane protein yejM,yejM,>sp|P0AD27|YEJM_ECOLI Inner membrane protein yejM OS=Escherichia coli (strain K12) GN=yejM PE=1 SV=1,ECOLI,4.732139727748864,4.767506238232418,4.7656831545688645,4.798512210009267,4.779376363465679,4.764456927714106,4.797721705819075,4.777544986108916
P0AD33,P0AD33,UPF0381 protein yfcZ,yfcZ,>sp|P0AD33|YFCZ_ECOLI UPF0381 protein yfcZ OS=Escherichia coli (strain K12) GN=yfcZ PE=3 SV=1,ECOLI,4.857776176864458,4.842811748477421,4.849220939120163,4.8631731559613804,4.846960535795583,4.852064385410006,4.847397667789858,4.869774066846485
P0AD44,P0AD44,Uncharacterized protein YfhG,yfhG,>sp|P0AD44|YFHG_ECOLI Uncharacterized protein YfhG OS=Escherichia coli (strain K12) GN=yfhG PE=4 SV=1,ECOLI,4.759516075530582,4.723742431204043,4.723992072463745,4.730104067077168,4.736669731017165,4.74024316068001,4.719363905300361,4.711429691512619
P0AD49,P0AD49,Ribosome-associated inhibitor A,raiA,>sp|P0AD49|RAIA_ECOLI Ribosome-associated inhibitor A OS=Escherichia coli (strain K12) GN=raiA PE=1 SV=2,ECOLI,5.028434432973273,5.01947939779068,5.022873929966176,5.018948216204309,5.01895050356413,5.026059146724262,5.0306377129844995,5.0262756282532175
P0AD57,P0AD57,Octaprenyl-diphosphate synthase,ispB,>sp|P0AD57|ISPB_ECOLI Octaprenyl-diphosphate synthase OS=Escherichia coli (strain K12) GN=ispB PE=1 SV=1,ECOLI,4.813245624322887,4.810929223416314,4.789660037132571,4.810303379784752,4.813111767249862,4.795227873642278,4.809643339686975,4.794185957025532
P0AD59,P0AD59,Inhibitor of vertebrate lysozyme,ivy,>sp|P0AD59|IVY_ECOLI Inhibitor of vertebrate lysozyme OS=Escherichia coli (strain K12) GN=ivy PE=1 SV=1,ECOLI,4.966989254962,4.974067336603569,4.9727983427199645,4.9909284920843096,4.98748485311634,4.977770218355951,4.984234133284331,4.976905408425116
P0AD61,P0AD61,Pyruvate kinase I,pykF,>sp|P0AD61|KPYK1_ECOLI Pyruvate kinase I OS=Escherichia coli (strain K12) GN=pykF PE=1 SV=1,ECOLI,5.102437920304378,5.082973175220559,5.094386920215388,5.086367721840768,5.085116631090511,5.093254121723478,5.084572286609681,5.085321036131602
P0AD65,P0AD65,Penicillin-binding protein 2,mrdA,>sp|P0AD65|PBP2_ECOLI Penicillin-binding protein 2 OS=Escherichia coli (strain K12) GN=mrdA PE=3 SV=1,ECOLI,4.672742134266237,4.657869590060867,4.627394551798595,4.645387212589905,4.63928956301347,4.666172717788253,4.669110019010511,4.6274141867545096
P0AD70,P0AD70,D-alanyl-D-alanine-carboxypeptidase/endopeptidase AmpH,ampH,>sp|P0AD70|AMPH_ECOLI D-alanyl-D-alanine-carboxypeptidase/endopeptidase AmpH OS=Escherichia coli (strain K12) GN=ampH PE=1 SV=1,ECOLI,4.740448712128008,4.720840856363178,4.732462546538703,4.703628822667726,4.703002561961245,4.745997453110157,4.712688232762385,4.711939399087461
P0AD96;P04816,P0AD96,Leu/Ile/Val-binding protein,livJ,>sp|P0AD96|LIVJ_ECOLI Leu/Ile/Val-binding protein OS=Escherichia coli (strain K12) GN=livJ PE=1 SV=1,ECOLI,4.719078790193924,4.713481569799235,4.700141043099069,4.689124158224082,4.674517209718489,4.724086962953177,4.680461962962616,4.701177564422045
P0ADA1,P0ADA1,Acyl-CoA thioesterase I,tesA,>sp|P0ADA1|TESA_ECOLI Acyl-CoA thioesterase I OS=Escherichia coli (strain K12) GN=tesA PE=1 SV=1,ECOLI,4.87751059469143,4.882850577740849,4.872944311937387,4.876743225196332,4.87819468914455,4.871792591573562,4.877019682220734,4.875529206714234
P0ADA3,P0ADA3,Murein hydrolase activator NlpD,nlpD,>sp|P0ADA3|NLPD_ECOLI Murein hydrolase activator NlpD OS=Escherichia coli (strain K12) GN=nlpD PE=1 SV=1,ECOLI,4.9344392080159025,4.940211479755521,4.944339941983752,4.923804676205003,4.926142381984275,4.9344791806914206,4.91978688273716,4.933041178981123
P0ADA5,P0ADA5,Uncharacterized lipoprotein yajG,yajG,>sp|P0ADA5|YAJG_ECOLI Uncharacterized lipoprotein yajG OS=Escherichia coli (strain K12) GN=yajG PE=4 SV=1,ECOLI,4.865831036572574,4.886044419659234,4.901604004058285,4.906626831107001,4.895811218101395,4.892160143325451,4.90109669586845,4.889620606605265
P0ADB1,P0ADB1,Osmotically-inducible lipoprotein E,osmE,>sp|P0ADB1|OSME_ECOLI Osmotically-inducible lipoprotein E OS=Escherichia coli (strain K12) GN=osmE PE=2 SV=1,ECOLI,5.108632531933971,5.080960402573897,5.097858414600834,5.082017278512615,5.081235256211127,5.100377525525431,5.077441563357687,5.089058693616711
P0ADB7,P0ADB7,Entericidin B,ecnB,>sp|P0ADB7|ECNB_ECOLI Entericidin B OS=Escherichia coli (strain K12) GN=ecnB PE=3 SV=1,ECOLI,4.9865472358409475,5.000305876113695,4.999785122833533,4.952133856276311,4.989801452848711,4.9799026172256795,4.995513755642719,4.9611278948690245
P0ADC1,P0ADC1,LPS-assembly lipoprotein lptE,lptE,>sp|P0ADC1|LPTE_ECOLI LPS-assembly lipoprotein lptE OS=Escherichia coli (strain K12) GN=lptE PE=1 SV=1,ECOLI,4.876915748570573,4.879072829007359,4.868903865398848,4.867333060956844,4.871769826252173,4.864956772926278,4.840602595242756,4.873685961565626
P0ADC3,P0ADC3,Lipoprotein-releasing system transmembrane protein LolC,lolC,>sp|P0ADC3|LOLC_ECOLI Lipoprotein-releasing system transmembrane protein lolC OS=Escherichia coli (strain K12) GN=lolC PE=1 SV=1,ECOLI,4.732572944364498,4.7239428899082645,4.702014280976831,4.706972702891038,4.700096984181865,4.702494006379449,4.684726650989911,4.700054185055737
P0ADC6,P0ADC6,Lipopolysaccharide export system permease protein lptG,lptG,>sp|P0ADC6|LPTG_ECOLI Lipopolysaccharide export system permease protein lptG OS=Escherichia coli (strain K12) GN=lptG PE=1 SV=1,ECOLI,4.738653887390193,4.735737694149956,4.745399559648307,4.75244173722423,4.735206393465348,4.710122252343977,4.738994288322055,4.726036898535235
P0ADE4,P0ADE4,Translocation and assembly module TamA,tamA,>sp|P0ADE4|YTFM_ECOLI Uncharacterized protein ytfM OS=Escherichia coli (strain K12) GN=ytfM PE=4 SV=1,ECOLI,4.78472812561212,4.791773448989278,4.784675812516382,4.786917493517156,4.778680411251104,4.783898518010311,4.802345995843022,4.786304586031133
P0ADE6,P0ADE6,Uncharacterized protein ygaU,ygaU,>sp|P0ADE6|YGAU_ECOLI Uncharacterized protein ygaU OS=Escherichia coli (strain K12) GN=ygaU PE=1 SV=2,ECOLI,5.110157431933628,5.092192888660291,5.095544441491499,5.080317139248791,5.082461604655707,5.0970048718900385,5.07557895754588,5.080227440370894
P0ADE8,P0ADE8,tRNA-modifying protein ygfZ,ygfZ,>sp|P0ADE8|YGFZ_ECOLI tRNA-modifying protein ygfZ OS=Escherichia coli (strain K12) GN=ygfZ PE=1 SV=2,ECOLI,4.9932681032118715,5.001255757852833,4.999006157349119,5.015136466769913,5.0027974577322905,5.003338123022322,5.002774104727061,5.002055629006828
P0ADF6,P0ADF6,Phosphogluconate dehydratase,edd,>sp|P0ADF6|EDD_ECOLI Phosphogluconate dehydratase OS=Escherichia coli (strain K12) GN=edd PE=2 SV=1,ECOLI,4.514033663579609,4.529947761628868,4.533782620547899,4.535416420897309,4.554960608875182,4.449430621765293,4.5418960530650905,4.5029179225916165
P0ADF8,P0ADF8,Acetolactate synthase isozyme 1 small subunit,ilvN,>sp|P0ADF8|ILVN_ECOLI Acetolactate synthase isozyme 1 small subunit OS=Escherichia coli (strain K12) GN=ilvN PE=1 SV=1,ECOLI,4.8424024933196765,4.852861609526684,4.862415559643117,4.876794189408851,4.86641353377446,4.872324761833716,4.868274471016678,4.854796521181133
