Protein IDs,Majority protein IDs,Protein names,Gene names,Fasta headers,Species,LFQ intensity UPS1_01,LFQ intensity UPS1_02,LFQ intensity UPS1_03,LFQ intensity UPS1_04,LFQ intensity UPS2_01,LFQ intensity UPS2_02,LFQ intensity UPS2_03,LFQ intensity UPS2_04
P0A6R0,P0A6R0,3-oxoacyl-[acyl-carrier-protein] synthase 3,fabH,>sp|P0A6R0|FABH_ECOLI 3-oxoacyl-[acyl-carrier-protein] synthase 3 OS=Escherichia coli (strain K12) GN=fabH PE=1 SV=1,ECOLI,30.91600033779636,31.503870800575783,31.095180886862245,31.522563826442713,31.600382251543913,31.197982346200146,31.41226523697857,31.605775114975387
P0A6S0,P0A6S0,Flagellar L-ring protein,flgH,>sp|P0A6S0|FLGH_ECOLI Flagellar L-ring protein OS=Escherichia coli (strain K12) GN=flgH PE=3 SV=1,ECOLI,28.56886777771101,28.51053578374492,28.2688158345741,28.64243278013194,28.63999715708345,28.27944988722767,28.45627486107383,28.41554730980042
P0A6S7,P0A6S7,Glycerol-3-phosphate dehydrogenase [NAD(P)+],gpsA,>sp|P0A6S7|GPDA_ECOLI Glycerol-3-phosphate dehydrogenase [NAD(P)+] OS=Escherichia coli (strain K12) GN=gpsA PE=3 SV=1,ECOLI,28.94788564632708,29.51005244614973,29.49523223574811,29.799672053503947,29.8467150437205,29.624948500499098,29.627021500427,29.69631140223821
P0A6T1,P0A6T1,Glucose-6-phosphate isomerase,pgi,>sp|P0A6T1|G6PI_ECOLI Glucose-6-phosphate isomerase OS=Escherichia coli (strain K12) GN=pgi PE=1 SV=1,ECOLI,33.48512815699,33.816349425915476,33.58980918242902,33.79770748753221,33.88871150314685,33.64911157412375,33.861876975693065,33.81567936311947
P0A6T3,P0A6T3,Galactokinase,galK,>sp|P0A6T3|GAL1_ECOLI Galactokinase OS=Escherichia coli (strain K12) GN=galK PE=1 SV=2,ECOLI,30.464702522935614,30.847578019853874,30.73929196455826,31.220598796915525,31.175092100608918,30.737695103760178,31.095592867542702,31.18588150654551
P0A6T5,P0A6T5,GTP cyclohydrolase 1,folE,>sp|P0A6T5|GCH1_ECOLI GTP cyclohydrolase 1 OS=Escherichia coli (strain K12) GN=folE PE=1 SV=2,ECOLI,29.507063145083748,29.4261347464263,29.647721909891022,29.17288119315539,29.299525053679446,29.69592936068042,29.37664382265345,29.5362242676893
P0A6T9,P0A6T9,Glycine cleavage system H protein,gcvH,>sp|P0A6T9|GCSH_ECOLI Glycine cleavage system H protein OS=Escherichia coli (strain K12) GN=gcvH PE=1 SV=2,ECOLI,31.037795461672754,30.212161595104284,30.351315420343465,29.739942075127495,30.24593182926033,30.622667091167422,29.862143727645034,29.686355362677318
P0A6U3,P0A6U3,tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG,mnmG,>sp|P0A6U3|MNMG_ECOLI tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG OS=Escherichia coli (strain K12) GN=mnmG PE=1 SV=1,ECOLI,25.201510651077662,25.216140214872947,24.757232267282404,24.023781995151108,24.808117067527583,25.31079532372307,24.145879902059303,23.332191411926722
P0A6U5,P0A6U5,Ribosomal RNA small subunit methyltransferase G,rsmG,>sp|P0A6U5|RSMG_ECOLI Ribosomal RNA small subunit methyltransferase G OS=Escherichia coli (strain K12) GN=rsmG PE=1 SV=1,ECOLI,25.467727110950126,26.411066383868018,26.19787268783373,26.24407959645033,26.53474837730514,26.111831353168526,26.540756293618678,26.455474241938703
P0A6U8,P0A6U8,Glycogen synthase,glgA,>sp|P0A6U8|GLGA_ECOLI Glycogen synthase OS=Escherichia coli (strain K12) GN=glgA PE=1 SV=1,ECOLI,29.838758607166675,30.39792625877009,30.434552702134145,30.725416791203145,30.776545516292018,30.250190729663583,30.674534181401054,30.78557036044176
P0A6V1,P0A6V1,Glucose-1-phosphate adenylyltransferase,glgC,>sp|P0A6V1|GLGC_ECOLI Glucose-1-phosphate adenylyltransferase OS=Escherichia coli (strain K12) GN=glgC PE=1 SV=2,ECOLI,31.156130113836106,31.185228186090033,30.991937599005023,31.086756681567337,31.049371338056893,31.0780923779487,30.987730633551852,31.134298031413692
P0A6V5,P0A6V5,Thiosulfate sulfurtransferase GlpE,glpE,>sp|P0A6V5|GLPE_ECOLI Thiosulfate sulfurtransferase glpE OS=Escherichia coli (strain K12) GN=glpE PE=1 SV=1,ECOLI,24.63273996087739,24.940503775956795,24.276911875144318,25.487618980713265,24.584126682164865,24.542793803622015,25.60377395789425,25.029079761163977
P0A6V8,P0A6V8,Glucokinase,glk,>sp|P0A6V8|GLK_ECOLI Glucokinase OS=Escherichia coli (strain K12) GN=glk PE=1 SV=1,ECOLI,31.65042709269603,31.62054258634151,31.32637025643585,31.459776036706526,31.4342205537452,31.50316831512887,31.53619817347286,31.352167796952408
P0A6W3,P0A6W3,Phospho-N-acetylmuramoyl-pentapeptide-transferase,mraY,>sp|P0A6W3|MRAY_ECOLI Phospho-N-acetylmuramoyl-pentapeptide-transferase OS=Escherichia coli (strain K12) GN=mraY PE=1 SV=1,ECOLI,25.792012270932727,25.123121838950947,25.125200722588048,25.065974802703018,24.677835530500612,25.464611161276213,25.095249712705538,24.516676726839695
P0A6W5,P0A6W5,Transcription elongation factor GreA,greA,>sp|P0A6W5|GREA_ECOLI Transcription elongation factor greA OS=Escherichia coli (strain K12) GN=greA PE=1 SV=1,ECOLI,31.647871049883396,31.825293892953,31.470096283238522,31.52298523583402,31.58650079540758,31.532732100562654,31.578753576407102,31.597094128579133
P0A6W9,P0A6W9,Glutamate--cysteine ligase,gshA,>sp|P0A6W9|GSH1_ECOLI Glutamate--cysteine ligase OS=Escherichia coli (strain K12) GN=gshA PE=1 SV=1,ECOLI,30.04952050702913,30.527752561370466,30.48892155763168,30.379363896767266,30.513365351786245,30.457874538528834,30.584390064594125,30.61458155530797
P0A6X3,P0A6X3,Protein hfq,hfq,>sp|P0A6X3|HFQ_ECOLI Protein hfq OS=Escherichia coli (strain K12) GN=hfq PE=1 SV=2,ECOLI,31.763785844975022,31.937994924040733,31.450016232588737,31.759831479802205,32.041744324141035,31.450627260168197,31.742166545254502,31.779769026704095
P0A6X7,P0A6X7,Integration host factor subunit alpha,ihfA,>sp|P0A6X7|IHFA_ECOLI Integration host factor subunit alpha OS=Escherichia coli (strain K12) GN=ihfA PE=1 SV=1,ECOLI,32.621786280419,32.95293748606308,32.88715245448839,32.728850789231686,32.9796537397484,32.964328799218706,32.649729347202005,32.7716992323375
P0A6Y1,P0A6Y1,Integration host factor subunit beta,ihfB,>sp|P0A6Y1|IHFB_ECOLI Integration host factor subunit beta OS=Escherichia coli (strain K12) GN=ihfB PE=1 SV=1,ECOLI,32.56442026682826,32.29529712522255,32.21387859622361,31.64656411346239,32.16228917592838,32.41873620567851,31.637656159154805,32.16238437423968
P0A6Y5,P0A6Y5,33 kDa chaperonin,hslO,>sp|P0A6Y5|HSLO_ECOLI 33 kDa chaperonin OS=Escherichia coli (strain K12) GN=hslO PE=1 SV=1,ECOLI,29.35936449913931,30.430473128235256,30.399054710337335,30.7855045690264,30.700228955243016,30.615065434204332,30.639064228602436,30.61626554909628
P0A6Y8,P0A6Y8,Chaperone protein DnaK,dnaK,>sp|P0A6Y8|DNAK_ECOLI Chaperone protein DnaK OS=Escherichia coli (strain K12) GN=dnaK PE=1 SV=2,ECOLI,35.76824069445356,36.02504975642175,35.98945478267402,35.924267957276925,36.05473977631944,36.030462894338,36.071480957057275,36.18006173077134
P0A6Z1,P0A6Z1,Chaperone protein HscA,hscA,>sp|P0A6Z1|HSCA_ECOLI Chaperone protein hscA OS=Escherichia coli (strain K12) GN=hscA PE=1 SV=1,ECOLI,30.891312042564838,30.87973592094217,30.827580287388916,30.836800684934065,30.7338129156687,30.843776657379898,31.007488875978474,30.845739579355715
P0A6Z3,P0A6Z3,Chaperone protein htpG,htpG,>sp|P0A6Z3|HTPG_ECOLI Chaperone protein htpG OS=Escherichia coli (strain K12) GN=htpG PE=1 SV=1,ECOLI,33.79957818923724,33.93236033869108,33.79885990910343,34.03089511186815,34.00117452673139,33.89115592709332,33.94874315441191,33.975098147872586
P0A6Z6,P0A6Z6,Nickel-responsive regulator,nikR,>sp|P0A6Z6|NIKR_ECOLI Nickel-responsive regulator OS=Escherichia coli (strain K12) GN=nikR PE=1 SV=1,ECOLI,23.984524658792168,24.27208755066669,23.500123995565975,22.891603039367308,23.08155824089048,23.534635948832832,NA,21.868615589956
P0A705;P0A705-3;P0A705-2,P0A705;P0A705-3;P0A705-2,Translation initiation factor IF-2,infB,>sp|P0A705|IF2_ECOLI Translation initiation factor IF-2 OS=Escherichia coli (strain K12) GN=infB PE=1 SV=1;>sp|P0A705-3|IF2_ECOLI Isoform Beta of Translation initiation factor IF-2 OS=Escherichia coli (strain K12) GN=infB;>sp|P0A705-2|IF2_ECOLI Isoform Be,ECOLI,33.56008480411,33.51963574173148,33.39375849447222,33.35650590190363,33.271553106441175,33.397221345853424,33.4268147139656,33.34537047761246
P0A707,P0A707,"Translation initiation factor IF-3;Translation initiation factor IF-3, N-terminally processed;Translation initiation factor IF-3S",infC,>sp|P0A707|IF3_ECOLI Translation initiation factor IF-3 OS=Escherichia coli (strain K12) GN=infC PE=1 SV=1,ECOLI,31.653244931716422,32.10194660427847,31.849069462496995,32.23301558188729,32.02708311032565,31.943078055576986,32.10077377501746,32.30285465310476
P0A712,P0A712,2-keto-3-deoxygluconate permease,kdgT,>sp|P0A712|KDGT_ECOLI 2-keto-3-deoxygluconate permease OS=Escherichia coli (strain K12) GN=kdgT PE=1 SV=1,ECOLI,22.993152809489644,23.430730565183215,22.49658905228087,23.349009613927624,22.938815249926446,22.7079715784378,22.846801840718552,22.74007365283859
P0A715,P0A715,2-dehydro-3-deoxyphosphooctonate aldolase,kdsA,>sp|P0A715|KDSA_ECOLI 2-dehydro-3-deoxyphosphooctonate aldolase OS=Escherichia coli (strain K12) GN=kdsA PE=1 SV=1,ECOLI,32.842049820089166,32.964273081323896,32.91768756379929,32.90233211042991,32.94940953921514,32.967934680155466,32.680265266851386,33.00644282198084
P0A717,P0A717,Ribose-phosphate pyrophosphokinase,prs,>sp|P0A717|KPRS_ECOLI Ribose-phosphate pyrophosphokinase OS=Escherichia coli (strain K12) GN=prs PE=1 SV=2,ECOLI,31.50674316182476,32.125298489250596,31.8009653201119,32.1958805014809,32.333601071541224,31.834777126980306,32.314179735706794,32.2431891022901
P0A720,P0A720,Thymidylate kinase,tmk,>sp|P0A720|KTHY_ECOLI Thymidylate kinase OS=Escherichia coli (strain K12) GN=tmk PE=1 SV=1,ECOLI,26.606699851236748,27.066246999262674,26.928120781424628,26.856789395763343,27.32499529038147,27.203784256663027,26.89896772282611,26.418012878516013
P0A722,P0A722,Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase,lpxA,>sp|P0A722|LPXA_ECOLI Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase OS=Escherichia coli (strain K12) GN=lpxA PE=1 SV=1,ECOLI,29.18007015304418,29.121968387069483,28.86512081234522,29.23750752350667,29.220276003434236,28.824797217873105,29.53517189205602,29.237378299678408
P0A725,P0A725,UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase,lpxC,>sp|P0A725|LPXC_ECOLI UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase OS=Escherichia coli (strain K12) GN=lpxC PE=3 SV=1,ECOLI,29.369884584315745,29.461122175209475,29.349220509461002,29.113057273851016,29.044806693323004,29.27803413559428,28.999392127268504,29.241335177191257
P0A729,P0A729,Maf-like protein yceF,yceF,>sp|P0A729|YCEF_ECOLI Maf-like protein yceF OS=Escherichia coli (strain K12) GN=yceF PE=3 SV=1,ECOLI,29.55609847394895,30.20859144965236,30.03984196093761,30.33119597582619,30.230645162860966,30.249287916717417,30.19397607969816,30.299686587792458
P0A731,P0A731,Methylglyoxal synthase,mgsA,>sp|P0A731|MGSA_ECOLI Methylglyoxal synthase OS=Escherichia coli (strain K12) GN=mgsA PE=1 SV=1,ECOLI,28.088079845344286,28.65184060018676,28.47817287463563,28.990863300557407,28.661518977890417,28.713170669488765,28.97613617696803,28.78318950589485
P0A734,P0A734,Cell division topological specificity factor,minE,>sp|P0A734|MINE_ECOLI Cell division topological specificity factor OS=Escherichia coli (strain K12) GN=minE PE=1 SV=1,ECOLI,30.09380951429229,30.381214709837657,30.216866652438107,30.356952446932457,30.519764842936592,30.340491095276555,30.28203989592357,30.257486749955316
P0A738,P0A738,Molybdenum cofactor biosynthesis protein C,moaC,>sp|P0A738|MOAC_ECOLI Molybdenum cofactor biosynthesis protein C OS=Escherichia coli (strain K12) GN=moaC PE=1 SV=2,ECOLI,27.626862890556453,27.702301066396462,27.81516400423958,27.793801355074173,27.814125275097105,27.915457732773763,27.73779220814274,28.375622995216276
P0A742,P0A742,Large-conductance mechanosensitive channel,mscL,>sp|P0A742|MSCL_ECOLI Large-conductance mechanosensitive channel OS=Escherichia coli (strain K12) GN=mscL PE=1 SV=1,ECOLI,30.519654396085336,30.30536014003402,30.68430418709057,30.368462259539655,30.424486670760714,30.742434869552078,30.278101690454736,30.17473724756787
P0A744,P0A744,Peptide methionine sulfoxide reductase MsrA,msrA,>sp|P0A744|MSRA_ECOLI Peptide methionine sulfoxide reductase MsrA OS=Escherichia coli (strain K12) GN=msrA PE=1 SV=2,ECOLI,30.34620913405643,30.383221901299482,30.350494249184536,30.708802391540896,30.284252062350625,30.406260754400126,30.509853178287486,30.777434023865037
P0A746,P0A746,Peptide methionine sulfoxide reductase MsrB,msrB,>sp|P0A746|MSRB_ECOLI Peptide methionine sulfoxide reductase MsrB OS=Escherichia coli (strain K12) GN=msrB PE=1 SV=1,ECOLI,31.047322070081528,31.273079199446226,31.084417439492416,30.973194395785303,31.244878724434948,31.07185051955161,31.096587058324324,31.204442855441968
P0A749,P0A749,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,murA,>sp|P0A749|MURA_ECOLI UDP-N-acetylglucosamine 1-carboxyvinyltransferase OS=Escherichia coli (strain K12) GN=murA PE=1 SV=1,ECOLI,30.437128408193676,30.406158046531054,30.346690240815448,30.338024304104803,30.393248561459764,30.420065589649955,30.482542861341265,30.344969636200055
P0A752,P0A752,Nicotinate-nucleotide adenylyltransferase,nadD,>sp|P0A752|NADD_ECOLI Nicotinate-nucleotide adenylyltransferase OS=Escherichia coli (strain K12) GN=nadD PE=1 SV=1,ECOLI,24.95993333599164,25.347298991440372,25.06424265301762,25.750684092312596,25.662409666782768,25.368474168776626,26.019461626855442,25.29314999976156
P0A756,P0A756,Glutathione-regulated potassium-efflux system ancillary protein KefG,kefG,>sp|P0A756|KEFG_ECOLI Glutathione-regulated potassium-efflux system ancillary protein kefG OS=Escherichia coli (strain K12) GN=kefG PE=3 SV=1,ECOLI,26.72550976595958,25.85950475163941,26.54034384381876,25.490992703088683,25.63320207971526,25.707666634496007,25.92095603700261,25.5297077068793
P0A759,P0A759,Glucosamine-6-phosphate deaminase,nagB,>sp|P0A759|NAGB_ECOLI Glucosamine-6-phosphate deaminase OS=Escherichia coli (strain K12) GN=nagB PE=1 SV=1,ECOLI,30.787064080867697,31.104798319427566,31.0242859388599,31.3096467321541,31.29276959235087,31.078473656647365,31.10395993344041,31.4397151090637
P0A761,P0A761,Putative N-acetylmannosamine-6-phosphate 2-epimerase,nanE,>sp|P0A761|NANE_ECOLI Putative N-acetylmannosamine-6-phosphate 2-epimerase OS=Escherichia coli (strain K12) GN=nanE PE=1 SV=1,ECOLI,29.875876452762633,29.75000854087085,29.431274972377853,29.512837280457937,29.616865591928438,29.384367467366115,29.43544501910904,29.71390200872696
P0A763,P0A763,Nucleoside diphosphate kinase,ndk,>sp|P0A763|NDK_ECOLI Nucleoside diphosphate kinase OS=Escherichia coli (strain K12) GN=ndk PE=1 SV=2,ECOLI,32.83887568256465,33.099249917242275,33.10873572250753,32.98614033540419,33.048197992735936,33.226388643476255,32.946918309005795,32.95222703280487
P0A780,P0A780,N utilization substance protein B,nusB,>sp|P0A780|NUSB_ECOLI N utilization substance protein B OS=Escherichia coli (strain K12) GN=nusB PE=1 SV=1,ECOLI,29.21157740966196,29.14797398873596,28.984176045699286,28.5711243443124,29.034361234920286,28.922865573203843,28.922762147456904,28.813452031285582
P0A784,P0A784,Oligoribonuclease,orn,>sp|P0A784|ORN_ECOLI Oligoribonuclease OS=Escherichia coli (strain K12) GN=orn PE=1 SV=2,ECOLI,30.15150522548592,30.135142625584397,30.137092099126942,29.818363436677387,30.246750379660096,30.442455002288472,30.05410172788128,29.868036021572955
P0A786,P0A786,Aspartate carbamoyltransferase catalytic chain,pyrB,>sp|P0A786|PYRB_ECOLI Aspartate carbamoyltransferase catalytic chain OS=Escherichia coli (strain K12) GN=pyrB PE=1 SV=2,ECOLI,29.476343351996984,29.66777174354268,29.822807184009623,29.713207871822146,29.75463057461265,29.714479622368167,29.81370879089297,29.87430132432267
P0A790,P0A790,Aspartate 1-decarboxylase;Aspartate 1-decarboxylase beta chain;Aspartate 1-decarboxylase alpha chain,panD,>sp|P0A790|PAND_ECOLI Aspartate 1-decarboxylase OS=Escherichia coli (strain K12) GN=panD PE=1 SV=1,ECOLI,26.05685520480498,25.70785507180222,25.740229564517414,NA,25.686714703181785,NA,25.58892937634362,25.1872273621318
P0A794,P0A794,Pyridoxine 5-phosphate synthase,pdxJ,>sp|P0A794|PDXJ_ECOLI Pyridoxine 5-phosphate synthase OS=Escherichia coli (strain K12) GN=pdxJ PE=1 SV=2,ECOLI,30.545135308045555,30.689824838920934,30.84801529924952,30.92801621349415,30.80540518923041,31.027582060850015,31.309310371118286,30.930324071956523
P0A796,P0A796,6-phosphofructokinase isozyme 1,pfkA,>sp|P0A796|K6PF1_ECOLI 6-phosphofructokinase isozyme 1 OS=Escherichia coli (strain K12) GN=pfkA PE=1 SV=1,ECOLI,31.653244931716422,31.754463514436697,31.79885990910342,31.66772288243611,31.909204622178763,31.61760377286526,31.53004790374817,31.9009930429039
P0A799,P0A799,Phosphoglycerate kinase,pgk,>sp|P0A799|PGK_ECOLI Phosphoglycerate kinase OS=Escherichia coli (strain K12) GN=pgk PE=1 SV=2,ECOLI,34.36397182965207,34.668586223386555,34.66490748616674,34.92384694270915,34.978035027156494,34.717722341735666,34.99571306214804,34.9146170443465
P0A7A2,P0A7A2,Probable phosphoglycerate mutase GpmB,gpmB,>sp|P0A7A2|GPMB_ECOLI Probable phosphoglycerate mutase gpmB OS=Escherichia coli (strain K12) GN=gpmB PE=3 SV=1,ECOLI,28.434616265217436,28.38798571024259,28.61191917297002,28.302376977265855,28.518371009392716,28.821278003764366,28.37498542287512,28.25869029216039
P0A7A5,P0A7A5,Protein-L-isoaspartate O-methyltransferase,pcm,>sp|P0A7A5|PIMT_ECOLI Protein-L-isoaspartate O-methyltransferase OS=Escherichia coli (strain K12) GN=pcm PE=1 SV=2,ECOLI,27.070046488903035,27.420528770584383,27.51747973546702,27.535737682568016,27.671202821757095,27.371646954617304,27.59938990625145,27.82432059572081
P0A7A7,P0A7A7,Glycerol-3-phosphate acyltransferase,plsB,>sp|P0A7A7|PLSB_ECOLI Glycerol-3-phosphate acyltransferase OS=Escherichia coli (strain K12) GN=plsB PE=1 SV=2,ECOLI,30.479710964945028,30.976395311684467,30.80160385526845,31.048434897449944,31.143920975814837,30.797203430683254,30.97710819791871,31.151576022845525
P0A7A9,P0A7A9,Inorganic pyrophosphatase,ppa,>sp|P0A7A9|IPYR_ECOLI Inorganic pyrophosphatase OS=Escherichia coli (strain K12) GN=ppa PE=1 SV=2,ECOLI,33.77234035260572,33.75474914410364,33.9277182490229,33.54396950040747,33.4729871102913,34.05082551217971,33.52273913396414,33.692959754256975
P0A7B1,P0A7B1,Polyphosphate kinase,ppk,>sp|P0A7B1|PPK_ECOLI Polyphosphate kinase OS=Escherichia coli (strain K12) GN=ppk PE=1 SV=2,ECOLI,29.565702200595,29.847731042238497,29.8408703425592,29.793723745343673,30.04278827900195,29.805395858838914,29.966271001112986,29.97051472803262
P0A7B3,P0A7B3,Probable inorganic polyphosphate/ATP-NAD kinase,ppnK,>sp|P0A7B3|PPNK_ECOLI Probable inorganic polyphosphate/ATP-NAD kinase OS=Escherichia coli (strain K12) GN=ppnK PE=3 SV=1,ECOLI,25.498571374043717,25.170204376938088,25.28789949478814,25.38123276939261,25.03694860220258,25.00536233383133,25.054040313518104,24.330257318888567
P0A7B5,P0A7B5,Glutamate 5-kinase,proB,>sp|P0A7B5|PROB_ECOLI Glutamate 5-kinase OS=Escherichia coli (strain K12) GN=proB PE=1 SV=1,ECOLI,29.513498245523188,29.297136067713268,29.48426863294931,29.40941686530462,29.313343733547676,29.514352857778583,29.25526824010993,29.444991293353183
P0A7B8,P0A7B8,ATP-dependent protease subunit HslV,hslV,>sp|P0A7B8|HSLV_ECOLI ATP-dependent protease subunit HslV OS=Escherichia coli (strain K12) GN=hslV PE=1 SV=2,ECOLI,30.018315144814085,30.17788312152367,29.808227921172556,29.982689215250094,30.087598545094803,29.905893499680964,30.604448590607927,29.848245779119353
P0A7C2,P0A7C2,LexA repressor,lexA,>sp|P0A7C2|LEXA_ECOLI LexA repressor OS=Escherichia coli (strain K12) GN=lexA PE=1 SV=1,ECOLI,29.13379417988158,29.323474616811826,29.219882254569963,29.362509547968635,29.357729734400177,29.17578632805408,29.40801679452872,29.574987170044196
P0A7C6,P0A7C6,Peptidase E,pepE,>sp|P0A7C6|PEPE_ECOLI Peptidase E OS=Escherichia coli (strain K12) GN=pepE PE=1 SV=1,ECOLI,28.78318950589485,28.720130201173088,29.010199143033976,29.12381519538344,29.17100751306694,28.741215265654084,28.70299725937972,28.82398314831079
